_AvgRewardSum,_AvgDiscountedRewardSum,_mean_obs,_min_obs,_max_obs,_std_obs,_mean_act,_min_act,_max_act,_std_act,_mean_adv,_min_adv,_max_adv,_std_adv,_mean_discrew,_min_discrew,_max_discrew,_std_discrew,_Episode,ValFuncLoss,ExplainedVarNew,ExplainedVarOld
58.0,-8.683023329918178,31.488372093023255,11,52,148.94753921038398,1.2325581395348837,0,3,0.8761492698756084,-1.0327656043024712e-17,-0.8274358236789492,2.921490677453246,0.9999999310118699,15.305749069052647,-8.683023329918178,100.0,840.4752591196094,1,1054.2899710940246,-1.3249194830144972e-07,-1.5435041245126513e-08
-51.0,-9.953616023134122,9.411764705882353,0,25,59.96770472895041,1.3725490196078431,0,3,1.3710111495578623,-2.612289469706251e-16,-0.782589697436861,3.1144818372779954,0.999999127818263,-8.243479525329272,-9.953616023134122,-1.0,5.273589104479347,2,96.01783585368604,-0.042132942404986995,-0.0036675705418289795
-51.0,-9.953616023134122,16.15686274509804,16,24,1.2302960399846214,2.9411764705882355,0,3,0.1730103806228375,-2.7864421010200007e-16,-0.7425325026561941,3.1543062846482224,0.9999991290486286,-8.243479525329272,-9.953616023134122,-1.0,5.273589104479347,3,90.12295306748403,-1.7098634397250123e-07,-1.4461169794977025e-07
-51.0,-9.953616023134122,25.764705882352942,24,26,0.21914648212226062,1.1568627450980393,0,3,1.3479430988081509,4.353815782843751e-16,-0.7445460693426383,3.1542335901676064,0.9999991290786379,-8.243479525329272,-9.953616023134122,-1.0,5.273589104479347,4,62.74476992555899,-1.7342518132679174e-07,-1.3012160238190518e-09
-51.0,-9.953616023134122,16.15686274509804,16,24,1.2302960399846214,2.9411764705882355,0,3,0.1730103806228375,-6.095342095981252e-17,-0.7426525604875809,3.154409662096075,0.9999991289986034,-8.243479525329272,-9.953616023134122,-1.0,5.273589104479347,5,44.09730413358899,-1.8037105364854256e-08,-8.613300885862429e-07
-51.0,-9.953616023134122,25.705882352941178,24,26,0.28604382929642447,1.2941176470588236,0,3,1.3840830449826989,3.134747363647501e-16,-0.7447598663206153,3.1542297392862535,0.9999991290875607,-8.243479525329272,-9.953616023134122,-1.0,5.273589104479347,6,35.22842469683388,-2.876565652343288e-11,-4.1955661167492053e-10
-51.0,-9.953616023134122,24.03921568627451,16,49,104.03767781622457,2.3137254901960786,0,3,1.156478277585544,6.095342095981252e-17,-0.7445920957459382,3.154441879007229,0.9999991289771295,-8.243479525329272,-9.953616023134122,-1.0,5.273589104479347,7,28.62698529843172,-2.849488422995705e-08,-4.1377510751061664e-08
-51.0,-9.953616023134122,25.823529411764707,24,26,0.1845444059976932,0.5686274509803921,0,3,1.0688196847366398,-1.8286026287943754e-16,-0.7447073497977611,3.154232797748729,0.9999991290839568,-8.243479525329272,-9.953616023134122,-1.0,5.273589104479347,8,23.33655249376117,-7.358114118005687e-12,-9.592104888156427e-12
-51.0,-9.953616023134122,16.15686274509804,16,24,1.2302960399846214,2.9411764705882355,0,3,0.1730103806228375,1.2190684191962504e-16,-0.744420768427687,3.15424137188507,0.9999991290796371,-8.243479525329272,-9.953616023134122,-1.0,5.273589104479347,9,19.174574208717683,-1.225549217664934e-09,-1.5184464796647035e-09
-51.0,-9.953616023134122,17.294117647058822,17,25,2.129181084198386,0.9803921568627451,0,1,0.01922337562475971,1.7415263131375004e-17,-0.7445240670384493,3.1542436547376065,0.9999991290785507,-8.243479525329272,-9.953616023134122,-1.0,5.273589104479347,10,15.905921850750417,-1.011616568291629e-09,-1.2727814358015621e-09
-51.0,-9.953616023134122,16.15686274509804,16,24,1.2302960399846214,2.9411764705882355,0,3,0.1730103806228375,8.707631565687502e-17,-0.7444744643132963,3.1542399305502693,0.9999991290804852,-8.243479525329272,-9.953616023134122,-1.0,5.273589104479347,11,13.35142671631951,-8.008860241659477e-10,-9.793155175685797e-10
-51.0,-9.953616023134122,25.784313725490197,24,26,0.2083813917723952,0.6666666666666666,0,3,1.1633986928104576,-1.7415263131375004e-17,-0.7447012550993151,3.1542306136400198,0.9999991290834497,-8.243479525329272,-9.953616023134122,-1.0,5.273589104479347,12,11.362565415104266,-2.6501023597802487e-12,-3.5262903708144222e-12
-51.0,-9.953616023134122,16.15686274509804,16,24,1.2302960399846214,2.9411764705882355,0,3,0.1730103806228375,1.2190684191962504e-16,-0.7445113050166343,3.1542389259604113,0.9999991290810146,-8.243479525329272,-9.953616023134122,-1.0,5.273589104479347,13,9.827369507771042,-5.904892130814687e-10,-6.773299698892288e-10
-51.0,-9.953616023134122,25.784313725490197,24,26,0.2083813917723952,0.7254901960784313,0,3,1.257977700884275,8.707631565687502e-17,-0.7447002552608728,3.1542338529006178,0.9999991290835395,-8.243479525329272,-9.953616023134122,-1.0,5.273589104479347,14,8.644563196335419,-2.1156409957256983e-12,-2.856825886965453e-12
-51.0,-9.953616023134122,16.15686274509804,16,24,1.2302960399846214,2.9411764705882355,0,3,0.1730103806228375,-7.836868409118753e-17,-0.7445326443544884,3.1542383440288395,0.9999991290810174,-8.243479525329272,-9.953616023134122,-1.0,5.273589104479347,15,7.744871674531813,-4.774711737098869e-10,-5.278000259067994e-10
-51.0,-9.953616023134122,25.764705882352942,24,26,0.2191464821222607,0.803921568627451,0,3,1.334102268358324,-1.2190684191962504e-16,-0.7446992990300434,3.1542341938284526,0.9999991290834037,-8.243479525329272,-9.953616023134122,-1.0,5.273589104479347,16,7.063784567982644,-2.447375635483695e-12,-2.0814461265672435e-12
-51.0,-9.953616023134122,16.15686274509804,16,24,1.2302960399846214,2.9411764705882355,0,3,0.1730103806228375,2.2639842070787504e-16,-0.7445467364515213,3.154237959716959,0.9999991290815254,-8.243479525329272,-9.953616023134122,-1.0,5.273589104479347,17,6.557278704797999,-4.107796325314439e-10,-4.3926462467425154e-10
-51.0,-9.953616023134122,25.745098039215687,24,26,0.22914263744713578,0.8235294117647058,0,3,1.3217993079584778,-6.966105252550002e-17,-0.744698721330608,3.154231746490481,0.999999129083304,-8.243479525329272,-9.953616023134122,-1.0,5.273589104479347,18,6.183889087848139,-2.114752817305998e-12,-1.6648904477278847e-12
-51.0,-9.953616023134122,16.15686274509804,16,24,1.2302960399846214,2.9411764705882355,0,3,0.1730103806228375,2.6122894697062506e-17,-0.7445563995213,3.154237696182974,0.9999991290814213,-8.243479525329272,-9.953616023134122,-1.0,5.273589104479347,19,5.910776159408358,-3.6542613379708655e-10,-3.832494321898139e-10
-51.0,-9.953616023134122,25.823529411764707,24,26,0.18454440599769317,0.5098039215686274,0,3,0.9557862360630526,-2.6122894697062506e-17,-0.7446988562472575,3.154234405968774,0.9999991290833464,-8.243479525329272,-9.953616023134122,-1.0,5.273589104479347,20,5.714815691762218,-1.3888890038060708e-12,-1.3513634655737405e-12
-51.0,-9.953616023134122,16.15686274509804,16,24,1.2302960399846214,2.9411764705882355,0,3,0.1730103806228375,0.0,-0.7445624389968389,3.1542375314702324,0.9999991290817314,-8.243479525329272,-9.953616023134122,-1.0,5.273589104479347,21,5.574726013201606,-3.383096025544319e-10,-3.5017921895530435e-10
-51.0,-9.953616023134122,25.725490196078432,24,26,0.23836985774702035,0.9019607843137255,0,3,1.3825451749327182,2.6122894697062506e-17,-0.7446984778289369,3.1542324719306745,0.9999991290830375,-8.243479525329272,-9.953616023134122,-1.0,5.273589104479347,22,5.477048325731769,-1.553424056055519e-12,-1.6331380692236053e-12
-51.0,-9.953616023134122,16.15686274509804,16,24,1.2302960399846214,2.9411764705882355,0,3,0.1730103806228375,-6.095342095981252e-17,-0.74456647059063,3.154237246824567,0.999999129081544,-8.243479525329272,-9.953616023134122,-1.0,5.273589104479347,23,5.409551102091052,-3.2065949895354606e-10,-3.2902636171172617e-10
-51.0,-9.953616023134122,25.80392156862745,24,26,0.19684736639753944,0.5882352941176471,0,3,1.065743944636678,-6.966105252550002e-17,-0.7446979961994348,3.1542341334874036,0.9999991290835183,-8.243479525329272,-9.953616023134122,-1.0,5.273589104479347,24,5.363182747212683,-1.1028955526626305e-12,-1.0220713164699191e-12
-51.0,-9.953616023134122,16.15686274509804,16,24,1.2302960399846214,2.9411764705882355,0,3,0.1730103806228375,-8.707631565687502e-18,-0.7445696862954256,3.154237333813083,0.9999991290816413,-8.243479525329272,-9.953616023134122,-1.0,5.273589104479347,25,5.332288627177881,-3.0638735992738475e-10,-3.12464276674973e-10
-51.0,-9.953616023134122,25.784313725490197,24,26,0.2083813917723952,0.6666666666666666,0,3,1.1633986928104576,-8.707631565687502e-18,-0.7446985106206551,3.154234417926938,0.999999129083228,-8.243479525329272,-9.953616023134122,-1.0,5.273589104479347,26,5.310821155335956,-1.4519496716047797e-12,-1.4519496716047797e-12
-51.0,-9.953616023134122,16.15686274509804,16,24,1.2302960399846214,2.9411764705882355,0,3,0.1730103806228375,2.6122894697062506e-17,-0.744571699408926,3.1542372789081186,0.9999991290814374,-8.243479525329272,-9.953616023134122,-1.0,5.273589104479347,27,5.297431043076131,-3.003699511339164e-10,-3.0236901871205646e-10
-51.0,-9.953616023134122,25.725490196078432,24,26,0.23836985774702035,0.9019607843137255,0,3,1.3825451749327182,-3.483052626275001e-17,-0.7446982508248692,3.1542316733907954,0.9999991290834072,-8.243479525329272,-9.953616023134122,-1.0,5.273589104479347,28,5.288536452667574,-1.2325696019388488e-12,-2.014388655879884e-12
-51.0,-9.953616023134122,16.15686274509804,16,24,1.2302960399846214,2.9411764705882355,0,3,0.1730103806228375,-2.6122894697062506e-17,-0.7445729072966366,3.154237245964699,0.999999129081453,-8.243479525329272,-9.953616023134122,-1.0,5.273589104479347,29,5.282775402395023,-2.944122723391729e-10,-2.963915779474746e-10
-51.0,-9.953616023134122,25.784313725490197,24,26,0.2083813917723952,0.6666666666666666,0,3,1.1633986928104576,3.483052626275001e-17,-0.7446981569091943,3.154232092747411,0.9999991290833822,-8.243479525329272,-9.953616023134122,-1.0,5.273589104479347,30,5.2792308143796784,-1.1091128016005314e-12,-1.1091128016005314e-12
-51.0,-9.953616023134122,16.15686274509804,16,24,1.2302960399846214,2.9411764705882355,0,3,0.1730103806228375,-2.6122894697062506e-17,-0.7445733099768519,3.1542372349827335,0.9999991290818274,-8.243479525329272,-9.953616023134122,-1.0,5.273589104479347,31,5.277077422205527,-2.9243985011362383e-10,-2.944122723391729e-10
-51.0,-9.953616023134122,25.764705882352942,24,26,0.21914648212226062,0.7450980392156863,0,3,1.2487504805843905,-2.6122894697062506e-17,-0.7446980495842991,3.154233927751842,0.9999991290833676,-8.243479525329272,-9.953616023134122,-1.0,5.273589104479347,32,5.275668044604261,-1.5170087408478139e-12,-1.1537437671904627e-12
-51.0,-9.953616023134122,16.15686274509804,16,24,1.2302960399846214,2.9411764705882355,0,3,0.1730103806228375,3.483052626275001e-17,-0.7445741151842813,3.154237213021188,0.9999991290814689,-8.243479525329272,-9.953616023134122,-1.0,5.273589104479347,33,5.274810493261121,-2.885143235431542e-10,-2.904736451370127e-10
-51.0,-9.953616023134122,25.784313725490197,24,26,0.20838139177239523,0.6666666666666666,0,3,1.1633986928104576,8.707631565687502e-18,-0.7446981497752424,3.1542339199926155,0.9999991290832552,-8.243479525329272,-9.953616023134122,-1.0,5.273589104479347,34,5.274288810389705,-1.1313172620930345e-12,-1.3695711231775931e-12
-51.0,-9.953616023134122,16.15686274509804,16,24,1.2302960399846214,2.9411764705882355,0,3,0.1730103806228375,-2.6122894697062506e-17,-0.7445745178134816,3.154237202039998,0.9999991290814745,-8.243479525329272,-9.953616023134122,-1.0,5.273589104479347,35,5.273989582309782,-2.885143235431542e-10,-2.885143235431542e-10
-51.0,-9.953616023134122,25.745098039215687,24,26,0.22914263744713578,0.8235294117647058,0,3,1.3217993079584782,-8.707631565687502e-18,-0.7446975581455963,3.1542337757267185,0.9999991290833264,-8.243479525329272,-9.953616023134122,-1.0,5.273589104479347,36,5.273847156917436,-1.496802681799636e-12,-1.1195488980320079e-12
-51.0,-9.953616023134122,16.15686274509804,16,24,1.2302960399846214,2.9411764705882355,0,3,0.1730103806228375,-2.6122894697062506e-17,-0.7445745178513425,3.154237202039404,0.9999991290817511,-8.243479525329272,-9.953616023134122,-1.0,5.273589104479347,37,5.273728274115541,-2.885143235431542e-10,-2.885143235431542e-10
-51.0,-9.953616023134122,25.941176470588236,24,26,0.09457900807381774,0.0392156862745098,0,1,0.03767781622452902,-8.707631565687502e-18,-0.7446984111251294,3.154233754886551,0.9999991290832242,-8.243479525329272,-9.953616023134122,-1.0,5.273589104479347,38,5.273657141923063,-6.692424392440444e-13,-6.692424392440444e-13
-51.0,-9.953616023134122,16.15686274509804,16,24,1.2302960399846214,2.9411764705882355,0,3,0.1730103806228375,-5.224578939412501e-17,-0.7445745178387222,3.154237202039602,0.9999991290816588,-8.243479525329272,-9.953616023134122,-1.0,5.273589104479347,39,5.273627817388278,-2.866880066676458e-10,-2.885143235431542e-10
-51.0,-9.953616023134122,17.294117647058822,17,25,2.129181084198386,0.9803921568627451,0,1,0.01922337562475971,1.7415263131375004e-17,-0.7446117991370733,3.154238839730209,0.9999991290811795,-8.243479525329272,-9.953616023134122,-1.0,5.273589104479347,40,5.273609943001697,-2.9075297725000837e-10,-2.9334845663697706e-10
-51.0,-9.953616023134122,16.15686274509804,16,24,1.2302960399846214,2.9411764705882355,0,3,0.1730103806228375,-5.224578939412501e-17,-0.7445745178387222,3.154237202039602,0.9999991290816588,-8.243479525329272,-9.953616023134122,-1.0,5.273589104479347,41,5.273592928161429,-2.885143235431542e-10,-2.885143235431542e-10
-51.0,-9.953616023134122,25.941176470588236,24,26,0.09457900807381774,0.0392156862745098,0,1,0.03767781622452902,-8.707631565687502e-18,-0.7446984111251294,3.154233754886551,0.9999991290832242,-8.243479525329272,-9.953616023134122,-1.0,5.273589104479347,42,5.273596769903949,-5.870859354217828e-13,-6.692424392440444e-13
-51.0,-9.953616023134122,16.15686274509804,16,24,1.2302960399846214,2.9411764705882355,0,3,0.1730103806228375,-5.224578939412501e-17,-0.7445741152222701,3.154237213020591,0.9999991290817457,-8.243479525329272,-9.953616023134122,-1.0,5.273589104479347,43,5.273593021953181,-2.885143235431542e-10,-2.904736451370127e-10
